crystal_system,feature,mean_mae_increase,std_across_seeds,mean_within_seed_std,top3_seed_count,positive_seed_count,mean_rank
Trigonal,MagpieData minimum NsUnfilled,-2.2204460492503132e-17,3.14018491736755e-17,3.57991731624751e-17,0,0,112.0
Trigonal,MagpieData mode NdValence,-2.2204460492503132e-17,2.7194799110210366e-17,2.8641488038086657e-17,0,0,112.4
Trigonal,MagpieData mode GSmagmom,-3.108624468950438e-17,3.3674731643402954e-17,3.0637623485169545e-17,0,0,113.2
Trigonal,MagpieData mode NfUnfilled,-3.1086244689504386e-17,3.715516900966501e-17,2.8641488038086657e-17,0,0,113.6
Trigonal,MagpieData minimum NfValence,-3.552713678800501e-17,4.0336405603602523e-17,2.8641488038086657e-17,0,0,114.0
Trigonal,MagpieData mode NsUnfilled,-1.3863285714261765e-05,5.837531203776239e-05,4.533833080447539e-06,0,2,115.6
Trigonal,MagpieData minimum GSvolume_pa,-2.585405792286277e-05,0.000144191042919827,0.00022221458374422333,0,3,112.6
Trigonal,MagpieData mode NUnfilled,-2.6459180401445798e-05,0.00015254688553024577,0.00013629629880285493,0,3,111.2
Trigonal,MagpieData maximum Electronegativity,-3.04501530726009e-05,9.509038863557366e-05,6.692407304776041e-05,0,2,116.0
Trigonal,MagpieData mode NsValence,-3.424413217770095e-05,5.584257542656093e-05,2.826700185766854e-05,0,2,118.8
Trigonal,MagpieData maximum NfValence,-3.706994925614549e-05,0.0003733771088827848,0.00017986751333967508,0,2,114.8
Trigonal,MagpieData range NpValence,-3.8448250104403654e-05,0.00044268870164985925,0.00013113776631540623,0,2,111.6
Trigonal,MagpieData mode MendeleevNumber,-7.224749261284025e-05,0.00011776488518859342,0.0001725274160098835,0,2,118.2
Trigonal,MagpieData mode GSbandgap,-0.00010378415315191793,0.0002552898830014495,9.122890823824895e-05,0,2,116.6
Trigonal,MagpieData mode NpValence,-0.00010453549195138744,0.00019701420402946468,5.328555444121031e-05,0,1,123.6
Trigonal,MagpieData mode Column,-0.00011978991003442462,0.00011147711152720107,6.981704936468046e-05,0,0,128.6
Trigonal,MagpieData maximum Row,-0.00014039153851653995,0.0006439501092077532,0.00022219379937980414,0,3,107.8
Trigonal,MagpieData mean NfUnfilled,-0.00019134228287476685,0.00031283983462873096,0.00033600798473131205,0,2,121.4
